#x_m,y_m,w_tr_right_m,w_tr_left_m
121.24862939452808,498.9609637396625,5,5
121.30975860703919,499.4487955828869,5,5
121.371468478701,499.93641644884826,5,5
121.43381281962671,500.42381804445836,5,5
121.49684532104638,500.910991935197,5,5
121.5606191046493,501.3979299908998,5,5
121.62518518775533,501.88462592350265,5,5
121.6905930046405,502.3710747724711,5,5
121.75689162797367,502.8572716876545,5,5
121.82413005103044,503.34321164597486,5,5
121.89235718918621,503.82888944858865,5,5
121.9616191902351,504.31430064923194,5,5
122.03194934862125,504.799445044005,5,5
122.10336821113737,505.2843266367629,5,5
122.17589368930345,505.76895014070163,5,5
122.24954373680107,506.2533200505203,5,5
122.32433635039925,506.73744064050527,5,5
122.40028790184152,507.22131623276096,5,5
122.47740595512303,507.7049523590981,5,5
122.5556860911795,508.18835627524004,5,5
122.63512121982285,508.6715354522557,5,5
122.71570430591551,509.1544971328325,5,5
122.79742836485741,509.63724832945,5,5
122.88028726176923,510.11979536563626,5,5
122.96428008080014,510.60214138530625,5,5
123.04941580387589,511.08428367745734,5,5
123.1357057564602,511.56621795632816,5,5
123.22316122648994,512.047939709156,5,5
123.31179346100691,512.5294441932856,5,5
123.40161423010201,513.0107262394971,5,5
123.49264091067229,513.49177851169,5,5
123.58490664933917,513.9725880290308,5,5
123.67844847172381,514.4531402215132,5,5
123.77330331081505,514.9334202822865,5,5
123.86950799990562,515.4134131664732,5,5
123.96710314789597,515.8931027221422,5,5
124.06614522523734,516.3724693247447,5,5
124.1666220082608,516.8515105243938,5,5
124.26854376607417,517.330219180814,5,5
124.37192069517643,517.8085878936689,5,5
124.47676292673526,518.2866089960111,5,5
124.58308052153262,518.7642745519672,5,5
124.69087474844927,519.2415787535867,5,5
124.80011192089447,519.7185251189082,5,5
124.91074558265346,520.1951203830066,5,5
125.02272790005978,520.6713713588092,5,5
125.13601098721358,521.147284568581,5,5
125.25054690138552,521.6228662414705,5,5
125.36628376815696,522.0981237759521,5,5
125.48315346661974,522.5730703954503,5,5
125.60107909162909,523.04772232206,5,5
125.71998229452738,523.5220959944373,5,5
125.8397846726113,523.996207538302,5,5
125.96040776755106,524.4700727634053,5,5
126.08177612109859,524.9437072307871,5,5
126.20382777974821,525.4171264909904,5,5
126.32651121242435,525.8903460034886,5,5
126.44977686558323,526.3633809377219,5,5
126.57357513294565,526.8362461234462,5,5
126.69785634989529,527.3089560479787,5,5
126.82257716564501,527.7815236187743,5,5
126.94772512721737,528.2539554018844,5,5
127.07332160572955,528.7262510543025,5,5
127.19939525195987,529.1984084603007,5,5
127.32597464230061,529.6704251506283,5,5
127.45308827881443,530.1422982977507,5,5
127.58076706526785,530.614023390196,5,5
127.70905580244604,531.0855880956683,5,5
127.83802110861878,531.5569680266922,5,5
127.9677345955152,532.0281357060949,5,5
128.0982677273659,532.4990633026132,5,5
128.2296918068266,532.9697226323922,5,5
128.3620769141061,533.4400849101123,5,5
128.4954849782183,533.9101190953235,5,5
128.62995918582598,534.3797893879062,5,5
128.76553783746215,534.8490585882382,5,5
128.90225887009603,535.3178892094395,5,5
129.04015983425472,535.7862434972809,5,5
129.1792776326311,536.254083619728,5,5
129.3196434377453,536.7213752705254,5,5
129.46127543056733,537.1880946180721,5,5
129.60419747929822,537.6542154859198,5,5
129.74838959082547,538.1197317185291,5,5
129.89385659073557,538.584625480236,5,5
130.04060302325226,539.0488786032308,5,5
130.188632179351,539.5124777675576,5,5
130.33794335667244,539.975429640874,5,5
130.48853457731863,540.4377471360732,5,5
130.64040376591115,540.8994432239277,5,5
130.79354886123147,541.3605302887613,5,5
130.94796780600268,541.8210201286923,5,5
131.10366072813875,542.2809295428395,5,5
131.26063695433854,542.7402978482676,5,5
131.41891128676806,543.1991765956359,5,5
131.57849987044787,543.6576187882998,5,5
131.73941934530976,544.115676735015,5,5
131.90168685302768,544.5734020978782,5,5
132.0653204190226,545.0308509071024,5,5
132.23034041982822,545.4881012137866,5,5
132.39676978696966,545.9452511916254,5,5
132.56463299917698,546.4024032718228,5,5
132.73395581770944,546.8596600942892,5,5
132.90476533132778,547.3171247074547,5,5
133.07709275920905,547.7749018198795,5,5
133.2509854523854,548.2331026068421,5,5
133.4265127052342,548.6918472432471,5,5
133.60375100984828,549.1512595969191,5,5
133.7827798283134,549.6114658645167,5,5
133.96368183590897,550.0725949114629,5,5
134.1465508800012,550.5347746866277,5,5
134.33153359687444,550.9981115276854,5,5
134.51886426007988,551.4626730045915,5,5
134.70880407753936,551.9285196607448,5,5
134.90162357595216,552.3957146066398,5,5
135.0976035127132,552.8643236779845,5,5
135.29703999837028,553.3344122450023,5,5
135.50026834892427,553.8060273156023,5,5
135.70767761562342,554.2791870945441,5,5
135.91968267420012,554.7539050535149,5,5
136.13671770107766,555.2301964704036,5,5
136.35923794783412,555.7080784433467,5,5
136.58772686205413,556.1875582837391,5,5
136.82272232516536,556.6685822110335,5,5
137.064814890593,557.1510406582789,5,5
137.3146302217719,557.6348114153158,5,5
137.57282757256772,558.1197676940463,5,5
137.84056265597462,558.6058170823981,5,5
138.1186758991442,559.0926932587421,5,5
138.4074817432746,559.5798075199526,5,5
138.70770462734185,560.0665299753439,5,5
139.02009194341133,560.5522010279641,5,5
139.34541386143349,561.0361312305492,5,5
139.6843933509366,561.517596736851,5,5
140.0388505145391,561.9953997598428,5,5
140.40803270473256,562.4688012911781,5,5
140.79152862498864,562.9370597692475,5,5
141.18938034483818,563.3992990095318,5,5
141.60157580674192,563.8546225800952,5,5
142.0301143188401,564.3007155494734,5,5
142.47237892411852,564.7377711287811,5,5
142.92795519269276,565.1648639410648,5,5
143.39638030136982,565.5810817682285,5,5
143.8789745129676,565.9836105590841,5,5
144.37320598951368,566.373439166143,5,5
144.87820928120837,566.7501655862733,5,5
145.39333336253767,567.1131199360879,5,5
145.91903155780062,567.4596426783247,5,5
146.45299817022646,567.7913109888415,5,5
146.99458272045422,568.1072619417369,5,5
147.54328690456157,568.4062239634587,5,5
148.0990803494789,568.6852310976408,5,5
148.66032590853973,568.9459721502353,5,5
149.22627025164815,569.1878598945511,5,5
149.79607078998868,569.4104223308681,5,5
150.36916517147188,569.6106660358575,5,5
150.94430098542455,569.7903526250134,5,5
151.52062662084657,569.94969932813,5,5
152.0973665406001,570.0890949998187,5,5
152.67376005833344,570.2095003967238,5,5
153.24891753462708,570.3104887907598,5,5
153.82209561013917,570.3940628514857,5,5
154.3926917970113,570.4619204282257,5,5
154.96020879571958,570.5152895485406,5,5
155.52433009768595,570.5557017016656,5,5
156.08478175362643,570.5847007961173,5,5
156.64130351447952,570.603781172002,5,5
157.19353660169503,570.6142063166765,5,5
157.7411846443869,570.6172134859979,5,5
158.28460647965764,570.6143137702194,5,5
158.82395488043306,570.606432356513,5,5
159.35937655908145,570.5944582961573,5,5
159.89101243616955,570.5792466804695,5,5
160.4190046103393,570.5615893863198,5,5
160.94352881263578,570.5420670131027,5,5
161.46479551264088,570.5210420606056,5,5
161.9830141142856,570.4988278217228,5,5
162.4983855364916,570.4757266103634,5,5
163.01110283761474,570.4520308098868,5,5
163.52135551256288,570.4280083048023,5,5
164.02934344699173,570.4038471837179,5,5
164.53527098099866,570.3796833105148,5,5
165.03933772148451,570.3556421119479,5,5
165.54173745745175,570.3318464080044,5,5
166.0426588050085,570.3084168622964,5,5
166.54228419878714,570.2854617310093,5,5
167.0407851908817,570.2630417028292,5,5
167.53832652009717,570.2411918022477,5,5
168.03507004007633,570.2199436166237,5,5
168.53117575667835,570.1993291183504,5,5
169.0268022881291,570.1793807699304,5,5
169.52209741371593,570.1601220868204,5,5
170.0171656716468,570.1415359023392,5,5
170.5120867558507,570.1235814170554,5,5
171.00693689213054,570.1062144692219,5,5
171.50179292111173,570.0893913025989,5,5
171.99673239430268,570.0730685002474,5,5
172.491825819318,570.0572014864133,5,5
172.98710970061634,570.0417394759274,5,5
173.48259766755567,570.0266273282523,5,5
173.97829996481954,570.0118090340673,5,5
174.47422756117663,569.997228451069,5,5
174.9703921411485,569.9828292916168,5,5
175.46680356641218,569.9685602219262,5,5
175.9634607767774,569.9543931827238,5,5
176.4603543745395,569.9403180718797,5,5
176.95747387220894,569.926328057566,5,5
177.4548093263199,569.9124162652781,5,5
177.95235133078478,569.8985757799488,5,5
178.45009059681928,569.8848017774073,5,5
178.94801641178955,569.8710994126031,5,5
179.44611693443414,569.8574822046223,5,5
179.94438049548734,569.8439652626577,5,5
180.4427958968933,569.8305637017764,5,5
180.94135240432618,569.8172926402117,5,5
181.44003968285693,569.8041643277747,5,5
181.9388475739351,569.7911772967576,5,5
182.43776611551078,569.7783180364235,5,5
182.93678572078775,569.7655706922294,5,5
183.4358972136153,569.7529193716322,5,5
183.93509181852352,569.7403481476241,5,5
184.43436117307226,569.727839155076,5,5
184.93369740321953,569.7153653003472,5,5
185.43309309963598,569.7028911954594,5,5
185.93254122620647,569.6903798232554,5,5
186.43203508949443,569.6777941357232,5,5
186.93156832702843,569.6650970584185,5,5
187.43113491332932,569.6522528717524,5,5
187.93072921654425,569.6392325129345,5,5
188.43034597753274,569.6260129720728,5,5
188.92998023335542,569.6125724052229,5,5
189.42962728947674,569.5988889623445,5,5
189.9292827071888,569.584940788789,5,5
190.42894232786966,569.570707943294,5,5
190.9286024025928,569.5561797922578,5,5
191.42825956356148,569.5413542080082,5,5
191.92791067891613,569.5262307126239,5,5
192.42755280799906,569.5108088291602,5,5
192.9271831883584,569.4950880815222,5,5
193.42679938803724,569.4790697960235,5,5
193.92639993100903,569.4627640594504,5,5
194.42598421706785,569.4461889887712,5,5
194.9255519145041,569.4293642562046,5,5
195.42510280383362,569.4123095298855,5,5
195.9246367645983,569.3950444737611,5,5
196.4241540499621,569.3775918046679,5,5
196.92365638649318,569.3599891149861,5,5
197.42314684982563,569.3422876923084,5,5
197.9226288122291,569.3245414808124,5,5
198.42210567866596,569.306804418472,5,5
198.92158087371666,569.2891304390771,5,5
199.42105784041053,569.2715726200161,5,5
199.92054007327948,569.2541798742127,5,5
200.42003110105344,569.2369972601642,5,5
200.91953443039836,569.220069090205,5,5
201.41905352242676,569.203439684656,5,5
201.9185917796645,569.18715337404,5,5
202.41815215993174,569.1712472922322,5,5
202.9177357138642,569.155723370714,5,5
203.41734169562335,569.1405507324941,5,5
203.91696891588404,569.1256920915182,5,5
204.41661606022836,569.1111101605657,5,5
204.9162816759145,569.0967676512241,5,5
205.41596397622877,569.0826224031541,5,5
205.91566011706618,569.0686084215911,5,5
206.41536624072785,569.0546374013895,5,5
206.91507813466762,569.0406166706944,5,5
207.4147913817605,569.0264535560898,5,5
207.91450134727123,569.0120553867009,5,5
208.4142034890997,568.99733318792,5,5
208.9138946045268,568.9822160618279,5,5
209.41357271950994,568.9666500737761,5,5
209.91323588047365,568.9505846136351,5,5
210.4128818503413,568.9339690787663,5,5
210.9125080953409,568.916752875893,5,5
211.4121123465654,568.8988939533708,5,5
211.9116948289185,568.8803920776982,5,5
212.41125808050356,568.861286345476,5,5
212.91080480879805,568.8416235619816,5,5
213.41033735848265,568.8214505428185,5,5
213.90985769817428,568.8008141175775,5,5
214.40936836204213,568.7797664156788,5,5
214.90887616561332,568.75838549505,5,5
215.40839192394907,568.7367738495009,5,5
215.90792689087314,568.7150387876084,5,5
216.40749188144696,568.6932876623191,5,5
216.90709725906916,568.6716278847939,5,5
217.40675494021667,568.6501638078125,5,5
217.9064862747539,568.62898451892,5,5
218.40632148438715,568.6081647725792,5,5
218.9062921697436,568.5877766718011,5,5
219.40642948531223,568.5678925416189,5,5
219.90676413887127,568.5485849688287,5,5
220.40732877539875,568.5299212443365,5,5
220.90816733378233,568.511941535455,5,5
221.4093343477769,568.494660797223,5,5
221.9108862436117,568.4780893911545,5,5
222.41287926541207,568.4622380594582,5,5
222.91536951152528,568.4471179349182,5,5
223.41841553315905,568.4327394592198,5,5
223.9220884037902,568.4191081753268,5,5
224.42647054920792,568.4062253968939,5,5
224.9316469750536,568.3940920541029,5,5
225.4377033023452,568.3827095813042,5,5
225.94472587200312,568.372079919176,5,5
226.45280518857368,568.3622084534386,5,5
226.96204883781397,568.3531152281358,5,5
227.47257835933908,568.3448319815501,5,5
227.98451957958235,568.3373934704655,5,5
228.4980007946832,568.3308357354463,5,5
229.01315302743276,568.3251961925116,5,5
229.53011788748157,568.3205208396754,5,5
230.04907569262758,568.316890217444,5,5
230.57023201997427,568.31440621844,5,5
231.09380199067485,568.3131769728597,5,5
231.62000862417247,568.3133150032664,5,5
232.14913921229407,568.3149669607578,5,5
232.68150520720252,568.3183343853601,5,5
233.2172081564143,568.3236419471313,5,5
233.75644908741327,568.3312020588337,5,5
234.2994387417984,568.3413402864917,5,5
234.846398318379,568.3543965798735,5,5
235.39754140667446,568.3707422076641,5,5
235.9529715438892,568.3908653967827,5,5
236.51266472619525,568.4153810282612,5,5
237.07657045816072,568.4449441032597,5,5
237.6446892478691,568.4803217444214,5,5
238.21729644484503,568.5228531659374,5,5
238.7938175715974,568.5726955789355,5,5
239.37385985536918,568.6305430864921,5,5
239.95696932893043,568.6970901969411,5,5
240.54267000307033,568.773034870537,5,5
241.13050105750563,568.8593312093128,5,5
241.71997789309268,568.9577343167279,5,5
242.3102179571215,569.0676102291322,5,5
242.9005324042041,569.1894564081239,5,5
243.4902190422876,569.3237530288183,5,5
244.07847911642605,569.4714976143653,5,5
244.66427474771206,569.6341291604973,5,5
245.24688905576517,569.810593704856,5,5
245.8254197104016,570.0012290041166,5,5
246.39896889091793,570.206339735418,5,5
246.965955875499,570.4277139834663,5,5
247.52553403700043,570.6649084305077,5,5
248.07678287687315,570.9175059770822,5,5
248.61846522944913,571.1858145529217,5,5
249.14938362533647,571.4701027757371,5,5
249.66666268068482,571.772761700096,5,5
250.1707348655471,572.0916589869115,5,5
250.66109015066246,572.4259765468634,5,5
251.13717995966664,572.7749562187892,5,5
251.5984842986904,573.1378431303227,5,5
252.0435043163504,573.5146794272358,5,5
252.4720931969845,573.9043233508534,5,5
252.88558584666487,574.3046936998924,5,5
253.28451348372676,574.7144409467944,5,5
253.66940695394675,575.1322473987611,5,5
254.04079559814284,575.5568290927076,5,5
254.39926314475787,575.9869509817705,5,5
254.7453797485389,576.4215667297431,5,5
255.07993273666364,576.8595979080741,5,5
255.4046543238615,577.2997669886238,5,5
255.72050548593768,577.7410988047102,5,5
256.0284079008586,578.1826877492763,5,5
256.3291740291288,578.6238820838996,5,5
256.6234787293314,579.0643391062497,5,5
256.91194989078326,579.5037837236565,5,5
257.19518974484157,579.9419522316546,5,5
257.473776169869,580.3785916962088,5,5
257.74825852722654,580.8134825671079,5,5
258.01913851315066,581.246523629135,5,5
258.2868785996412,581.6776914962675,5,5
258.5519187337125,582.1069735623862,5,5
258.81468093357296,582.5343559442905,5,5
259.07557106936196,582.9598234188147,5,5
259.33496647690373,583.3833817105135,5,5
259.5931712971518,583.8051305716094,5,5
259.85044560850054,584.2252189114926,5,5
260.10703661685073,584.6437977600167,5,5
260.36318530891884,585.0610125394351,5,5
260.61912770325665,585.4770038094929,5,5
260.8750798415575,585.8919099977486,5,5
261.1311847719076,586.3058750290509,5,5
261.3875333460462,586.7190468404219,5,5
261.6442066081272,587.1315728432255,5,5
261.90128591547386,587.543599215315,5,5
262.1588532162671,587.955271403506,5,5
262.4169787886732,588.3667317605671,5,5
262.67567334358813,588.7781090905,5,5
262.934879450547,589.1895171688151,5,5
263.19452464638204,589.6010671533921,5,5
263.454536589823,590.0128712009354,5,5
263.71484296983965,590.4250425963337,5,5
263.9753723488828,590.8376915536106,5,5
264.2360587340861,591.2509036918709,5,5
264.4968457038063,591.664720438412,5,5
264.7576789957273,592.0791730885933,5,5
265.0185041919332,592.4942935169388,5,5
265.2792667211981,592.9101141794134,5,5
265.53991408166314,593.3266658361139,5,5
265.8004125456458,593.7439603952621,5,5
266.06077492222187,594.1619623456662,5,5
266.32102578774555,594.5806243861932,5,5
266.58119011354944,594.9998991097793,5,5
266.8412932532307,595.419739033984,5,5
267.1013611232992,595.8400964773984,5,5
267.3614228559447,596.2609214736821,5,5
267.62151695761855,596.6821568854092,5,5
267.8816845435219,597.1037437541088,5,5
268.1419670727515,597.525623110851,5,5
268.4024063247939,597.9477360123958,5,5
268.66304428725954,598.3700236969974,5,5
268.9239195669443,598.7924324660399,5,5
269.1850572597356,599.2149274596924,5,5
269.44647921449894,599.6374787105203,5,5
269.7082077839065,600.0600564584714,5,5
269.9702665746798,600.4826309592399,5,5
270.23267646434834,600.9051727964537,5,5
270.4954582252372,601.327656740879,5,5
270.7586255716965,601.7500730459494,5,5
271.02219056118435,602.1724161121776,5,5
271.2861654226408,602.5946806393956,5,5
271.5505625778059,603.0168615774855,5,5
271.8153946410532,603.4389541224951,5,5
272.0806704045233,603.8609552590265,5,5
272.3463827026591,604.2828684294469,5,5
272.6125199563305,604.7046990823945,5,5
272.87907055889616,605.1264529795808,5,5
273.14602302906985,605.5481361332306,5,5
273.4133660102434,605.969754802625,5,5
273.68108305690293,606.3913168805764,5,5
273.94913673543806,606.8128361261442,5,5
274.21748337729025,607.2343282226781,5,5
274.48607907764244,607.6558091737465,5,5
274.75487998099936,608.0772952229552,5,5
275.0238422885265,608.4988028478296,5,5
275.292921565333,608.920348986498,5,5
275.562070604974,609.3419517420263,5,5
275.83124141099734,609.7636297155761,5,5
276.1003860238236,610.1854017266226,5,5
276.3694565681972,610.607286792932,5,5
276.6384052603524,611.0293041238314,5,5
276.9071909262213,611.4514689200867,5,5
277.1757989290074,611.8737795365191,5,5
277.44422268558884,612.2962293808041,5,5
277.71245607923424,612.7188117965802,5,5
277.9804931116454,613.1415202844829,5,5
278.24832790134786,613.5643484999508,5,5
278.5159593083361,613.987286553208,5,5
278.7834050556881,614.4103097180388,5,5
279.05068848953425,614.8333890102986,5,5
279.31783326969287,615.2564954284186,5,5
279.5848631464357,615.6796001285787,5,5
279.8518019523723,616.1026744277556,5,5
280.1186709324887,616.525692594213,5,5
280.38548063758867,616.9486403287059,5,5
280.6522385832931,617.3715067329678,5,5
280.9189522472128,617.7942811638042,5,5
281.1856291757065,618.216953114815,5,5
281.45227698059125,618.6395122133387,5,5
281.7189016435693,619.0619525454214,5,5
281.98550237603814,619.4842857839215,5,5
282.2520764847235,619.9065287223375,5,5
282.51862126915836,620.3286984112102,5,5
282.7851340902271,620.7508119745316,5,5
283.05161236689173,621.1728866101289,5,5
283.3180564303203,621.5949381010549,5,5
283.58447820684313,622.01697628996,5,5
283.8508930816419,622.4390093194362,5,5
284.11731663367124,622.8610453333591,5,5
284.38376449123797,623.2830925519415,5,5
284.6502523343844,623.7051592704174,5,5
284.91679656448594,624.1272503071857,5,5
285.1834163411244,624.5493561578745,5,5
285.4501317037145,624.9714629595495,5,5
285.71696278163284,625.3935566726942,5,5
285.98392974926674,625.815623302445,5,5
286.251052823317,626.2376488951492,5,5
286.5183467209745,626.6596215038362,5,5
286.78580366689727,627.0815372240285,5,5
287.0534087885715,627.5033947171776,5,5
287.32114681764307,627.9251928251556,5,5
287.5890024910587,628.3469304242817,5,5
287.85696055150015,628.7686064217552,5,5
288.1249981263941,629.1902256251758,5,5
288.39306130873547,629.6118167861015,5,5
288.6610862386306,630.0334163502916,5,5
288.92900847798916,630.4550612288192,5,5
289.19676360888707,630.876788332235,5,5
289.4642872356441,631.2986345642303,5,5
289.73151808767096,631.720635643366,5,5
289.99840755772334,632.142822493469,5,5
290.26491117127534,632.5652244640681,5,5
290.53098471553506,632.9878707893876,5,5
290.79658397412726,633.410790684404,5,5
291.0616647231904,633.834013342092,5,5
291.3261993155729,634.2575574791113,5,5
291.5902278324747,634.6813991018535,5,5
291.85381289905484,635.1054999703097,5,5
292.1170186355254,635.5298208550057,5,5
292.37990912504875,635.9543224970937,5,5
292.64254841274806,636.3789656037437,5,5
292.9050037789435,636.803709229053,5,5
293.16735586344254,637.2285057767625,5,5
293.4296898415322,637.6533053461576,5,5
293.6920911796476,638.0780578196127,5,5
293.9546453029294,638.5027130212129,5,5
294.2174375965098,638.9272207108226,5,5
294.4805397781352,639.3515397433192,5,5
294.7439676148752,639.7756664991971,5,5
295.0077172049157,640.1996104811406,5,5
295.2717830773131,640.6233821375894,5,5
295.53615972425297,641.0469918276732,5,5
295.80084159762924,641.4704498188077,5,5
296.0658162524438,641.8937705734062,5,5
296.3310429898981,642.3169861110345,5,5
296.59647086810594,642.740134731873,5,5
296.86204801685057,643.1632551821812,5,5
297.12772247231317,643.5863861269751,5,5
297.3934421690503,644.0095661500657,5,5
297.6591583100065,644.4328311777265,5,5
297.9248359246208,644.8562064202379,5,5
298.19044505869823,645.2797130847414,5,5
298.45595609155436,645.7033719405471,5,5
298.72133929374195,646.1272036503217,5,5
298.98656482363117,646.5512287665463,5,5
299.25160551589613,646.9754654507547,5,5
299.51644563165723,647.3999223301637,5,5
299.7810735885101,647.8246044208408,5,5
300.045478069183,648.2495162955524,5,5
300.3096476553636,648.6746623764468,5,5
300.57357082607365,649.1000469304367,5,5
300.8372392232609,649.5256732873831,5,5
301.1006578860942,649.9515414039402,5,5
301.3638366671817,650.3776499065802,5,5
301.62678572019405,650.8039971611984,5,5
301.8895150931635,651.2305813646835,5,5
302.1520347270744,651.6574005399523,5,5
302.4143616168089,652.084451496095,5,5
302.676542208881,652.5117265979625,5,5
302.93863332635595,652.9392165368877,5,5
303.20069254174655,653.3669117194454,5,5
303.4627774051927,653.7948023723399,5,5
303.7249454659029,654.2228785322196,5,5
303.9872573724105,654.6511314905239,5,5
304.249786515636,655.0795583372718,5,5
304.51261070095927,655.5081580101651,5,5
304.77580823593735,655.9369294139068,5,5
305.0394577155595,656.3658712835045,5,5
305.30363807883225,656.7949821752827,5,5
305.5684236797969,657.2242680746315,5,5
305.83386889458467,657.6537660947096,5,5
306.1000224008625,658.083522933787,5,5
306.3669331783373,658.5135858693642,5,5
306.6346592264005,658.9440063960485,5,5
306.9032478409038,659.3748316719973,5,5
307.1727441545701,659.8061108119532,5,5
307.4431859573345,660.2379009830503,5,5
307.71460908364196,660.6702615196909,5,5
307.98705010135325,661.1032524777512,5,5
308.2605463536186,661.5369347016598,5,5
308.53513791145105,661.9713695305866,5,5
308.81088603460864,662.4066154064353,5,5
309.08789967405755,662.8427230958288,5,5
309.3663008042106,663.2797425097363,5,5
309.6462142378543,663.7177247745377,5,5
309.9277678734608,664.1567223204382,5,5
310.21109719722125,664.596785100493,5,5
310.49636884167205,665.0379394470564,5,5
310.78379061995156,665.4801791944044,5,5
311.0735833172141,665.9234917396908,5,5
311.36597392731414,666.3678645629413,5,5
311.6611961089647,666.8132851872498,5,5
311.95949238348123,667.2597287168493,5,5
312.26112135014034,667.7071075122296,5,5
312.56635430142603,668.1552908225369,5,5
312.875518041114,668.6041448652015,5,5
313.1891643614543,669.0535429898514,5,5
313.50733298649675,669.5032870931352,5,5
313.8303012723932,669.9531480369793,5,5
314.1583010523119,670.4027608291512,5,5
314.4915533560827,670.851725081418,5,5
314.8302771540675,671.2996316834923,5,5
315.1746886868451,671.746063819676,5,5
315.52500396302435,672.1905789387346,5,5
315.88179578342647,672.6324644852887,5,5
316.2453346488967,673.0710247507515,5,5
316.61551779020704,673.5057801601861,5,5
316.99256147720115,673.9361147793431,5,5
317.37665567452325,674.3614252855896,5,5
317.76787284798036,674.7811840165598,5,5
318.1661786378801,675.1949327327438,5,5
318.5719734625862,675.6017723925788,5,5
318.9850609380081,676.0013110673327,5,5
319.405017445594,676.3934351272248,5,5
319.8317627320239,676.7776686783466,5,5
320.2652193131053,677.1534762463696,5,5
320.7053042183454,677.5203227003129,5,5
321.15192739206367,677.877687148914,5,5
321.6055319203398,678.2241685754452,5,5
322.06555676927576,678.5598762273328,5,5
322.53159230527655,678.884685298339,5,5
323.0033667083238,679.1982488318293,5,5
323.4806067170886,679.5002345320848,5,5
323.9630382017748,679.7903252368959,5,5
324.45036586544154,680.0682612971815,5,5
324.94222814867186,680.3338938722595,5,5
325.4384224701688,680.5864388708525,5,5
325.93812163460063,680.8270456843137,5,5
326.44088272125344,681.05582873508,5,5
326.9462581015636,681.2729532688526,5,5
327.45372590384545,681.478911033568,5,5
327.962675070188,681.6745807997878,5,5
328.47248895435246,681.860902049609,5,5
328.98256457191553,682.0388015922632,5,5
329.492313626218,682.2091918480675,5,5
330.00121236182906,682.3729382016668,5,5
330.5089758693288,682.5307483685227,5,5
331.01535221434835,682.6830181826284,5,5
331.52023563738305,682.8306505157219,5,5
332.0234700683727,682.9742411330631,5,5
332.5249062007174,683.1143514272896,5,5
333.02444735783155,683.2514655202345,5,5
333.52209682671014,683.3859276289645,5,5
334.01787864161656,683.5180439162377,5,5
334.51181543889714,683.6481115312429,5,5
335.0039285041097,683.7764191917169,5,5
335.49424341140354,683.9032388990747,5,5
335.9828186857027,684.0287811182775,5,5
336.46976063894766,684.1531712675014,5,5
336.9551828709565,684.2765139995673,5,5
337.4391954640848,684.3989109833578,5,5
337.92190527194447,684.5204611786673,5,5
338.4034176705089,684.641257572588,5,5
338.8838438081099,684.7613707728833,5,5
339.36330465474424,684.8808402276039,5,5
339.8419215473186,684.9996976759111,5,5
340.31981368941615,685.1179739273958,5,5
340.7970984459714,685.2356989414565,5,5
341.2738907319385,685.3528989932101,5,5
341.7502984915481,685.4695811341603,5,5
342.2264182091799,685.5857176643902,5,5
342.7023432999777,685.70127251851,5,5
343.17816680104113,685.816209408907,5,5
343.65398152319676,685.9304917595301,5,5
344.12987862152175,686.0440825110871,5,5
344.6059345547406,686.1569430162882,5,5
345.0821860187281,686.2690311401201,5,5
345.558659910771,686.3803038277401,5,5
346.03538329962845,686.49071790969,5,5
346.5123834334385,686.600230083106,5,5
346.98968771027484,686.7087969288652,5,5
347.46732333468157,686.8163646945031,5,5
347.94528620722195,686.9229259987691,5,5
348.4235674658281,687.0284767957332,5,5
348.90216045755534,687.1330067942353,5,5
349.3810586207052,687.2365057702913,5,5
349.8602554859831,687.3389635672099,5,5
350.3397431667337,687.4403732954602,5,5
350.81950782414094,687.5407409397185,5,5
351.2995335781826,687.6400770823498,5,5
351.7798044195048,687.7383928607314,5,5
352.26030441658236,687.8356995342076,5,5
352.7410177200529,687.9320084803735,5,5
353.2219290338876,688.0273324208222,5,5
353.70302509259784,688.1216892904155,5,5
354.18429370228887,688.2150996751166,5,5
354.66572291021265,688.3075846107772,5,5
355.14730086016016,688.3991651941409,5,5
355.62901579380855,688.4898625791492,5,5
356.11085725773745,688.5796973606566,5,5
356.59282016821015,688.6686874946543,5,5
357.07490321242653,688.7568490761153,5,5
357.55710585332605,688.8441978477622,5,5
358.0394276566087,688.9307495403505,5,5
358.5218682896303,689.0165198728406,5,5
359.00442849795,689.1015212961829,5,5
359.48711370997114,689.1857509855922,5,5
359.96993381128493,689.2691915938747,5,5
360.45289969750354,689.3518227347889,5,5
360.9360223740805,689.4336239791256,5,5
361.4193129569909,689.5145748498272,5,5
361.9027826403932,689.594653001892,5,5
362.3864425590561,689.6738265790227,5,5
362.87030373783205,689.7520514209123,5,5
363.35437726621024,689.8292805616467,5,5
363.8386743487564,689.9054669711007,5,5
364.32320630564357,689.9805635477917,5,5
364.807984050803,690.0545241343824,5,5
365.293015387964,690.1273088070958,5,5
365.7783024984279,690.1988888092624,5,5
366.2638463053354,690.2692380187539,5,5
366.74964782864936,690.3383302956088,5,5
367.23570818483864,690.4061394803019,5,5
367.7220283063873,690.4726401092898,5,5
368.2086068573285,690.537812751309,5,5
368.6954367639382,690.601652902525,5,5
369.1825095940253,690.6641597860963,5,5
369.6698169896311,690.7253326864842,5,5
370.1573506678487,690.7851709482673,5,5
370.64510235391384,690.8436743421811,5,5
371.1330625390737,690.9008498078932,5,5
371.621217166029,690.9567294362517,5,5
372.10955107246446,691.0113517824087,5,5
372.59805154201837,691.0647366536156,5,5
