#x_m,y_m,w_tr_right_m,w_tr_left_m
457.99940970851696,704.638270499573,2,2
458.4910198652241,704.6635724483194,2,2
458.98266013502763,704.6884547850602,2,2
459.47433104353735,704.7129092707542,2,2
459.9660246983175,704.7369282854368,2,2
460.4577313121928,704.7605043852392,2,2
460.949441166228,704.7836301659449,2,2
461.4411446115505,704.8062982641607,2,2
461.9328316435675,704.8285004632617,2,2
462.42448931485234,704.8502222771734,2,2
462.9160985562479,704.8714363069463,2,2
463.4076389071779,704.8921121511937,2,2
463.89909001600773,704.912219542751,2,2
464.39043164896134,704.9317283615464,2,2
464.8816439946904,704.9506076167168,2,2
465.3727103929636,704.9688159629504,2,2
465.8636226720713,704.9862830225187,2,2
466.3543748046373,705.0029313757482,2,2
466.84496081880405,705.0186838416116,2,2
467.3353747989991,705.0334634889821,2,2
467.82561094124407,705.0471936959008,2,2
468.31566613124687,705.0597935204163,2,2
468.80555320817615,705.071193329254,2,2
469.2952922899406,705.0813528356114,2,2
469.7849009503952,705.0902162274356,2,2
470.27439674561,705.0977275907442,2,2
470.7637972204182,705.10383088514,2,2
471.2531199060194,705.1084889270455,2,2
471.7423823015294,705.1117399575999,2,2
472.23160190663907,705.1136477036586,2,2
472.72079624008614,705.1142779950047,2,2
473.20998284785884,705.1136964039772,2,2
473.69917931031,705.1119682750602,2,2
474.18840194285747,705.1091605591484,2,2
474.67766168930194,705.1053475692759,2,2
475.16696677935386,705.1006073884221,2,2
475.6563250704735,705.0950186720675,2,2
476.1457444699196,705.0886600796374,2,2
476.6352329357216,705.0816102877544,2,2
477.12479792851116,705.0739340355273,2,2
477.61444454718463,705.0656347068841,2,2
478.1041761893538,705.0566711440183,2,2
478.59399597117397,705.0469937635932,2,2
479.08390705522123,705.0365528893238,2,2
479.5739126505751,705.025298746596,2,2
480.0640157071665,705.0131759192077,2,2
480.55421776907883,705.0001025367455,2,2
481.0445189814775,704.9859703861916,2,2
481.53491923048944,704.9706655320674,2,2
482.02541844520124,704.9540737799716,2,2
482.5160165974107,704.9360806602094,2,2
483.0067134612424,704.9165773348243,2,2
483.49750758155085,704.89548603654,2,2
483.9883958547251,704.8727703992358,2,2
484.47937483410647,704.8484032586482,2,2
484.97044110717127,704.8223573309712,2,2
485.46159129502746,704.7946052094414,2,2
485.95282161547925,704.7651272851484,2,2
486.4441256243558,704.7339527491642,2,2
486.93549223863334,704.701195488794,2,2
487.4269092859156,704.6669896602947,2,2
487.918364597708,704.6314698731064,2,2
488.40984601416744,704.5947711401325,2,2
488.9013414584788,704.5570285339796,2,2
489.3928394063455,704.5183751884427,2,2
489.884329541837,704.4789395151076,2,2
490.3758018696044,704.4388489356669,2,2
490.86724643407786,704.3982310272748,2,2
491.3586533237281,704.3572134685439,2,2
491.85001307246495,704.315922256894,2,2
492.3413207032772,704.2744640622931,2,2
492.83258396320065,704.2328902573786,2,2
493.32381374625265,704.1912384811053,2,2
493.815020941748,704.1495463559046,2,2
494.3062164358773,704.1078514937037,2,2
494.797411156411,704.0661913194014,2,2
495.28861763734363,704.0245964619114,2,2
495.77985470741163,703.9830714704249,2,2
496.2711435803269,703.9416148136063,2,2
496.762504229643,703.9002234019993,2,2
497.25395705331204,703.8588950339379,2,2
497.7455224969858,703.8176275151942,2,2
498.2372181878485,703.7764141810194,2,2
498.72905037656335,703.735230560687,2,2
499.2210220126652,703.6940469585929,2,2
499.7131358922462,703.6528333547614,2,2
500.2053948328178,703.6115596735818,2,2
500.6978016735514,703.5701957804979,2,2
501.19035532021496,703.528710541162,2,2
501.68303857052683,703.4870689444027,2,2
502.1758281187847,703.4452345001285,2,2
502.6687000080514,703.403170548703,2,2
503.16163024616907,703.3608404203046,2,2
503.65459481637566,703.3182074506059,2,2
504.14756998316835,703.2752349680715,2,2
504.64053323743013,703.2318862167535,2,2
505.1334626377941,703.1881244313743,2,2
505.6263363275489,703.1439128971803,2,2
506.1191324700157,703.0992149705982,2,2
506.61182925696545,703.053994092824,2,2
507.1044067017041,703.0082143920876,2,2
507.59685246848557,702.9618425988602,2,2
508.08915839626775,702.9148468721785,2,2
508.58131697387955,702.8671956282305,2,2
509.07332071016293,702.8188573340879,2,2
509.56516213451033,702.7698005098971,2,2
510.056834659681,702.7199960241478,2,2
510.5483354954181,702.6694248381771,2,2
511.03966431504364,702.6180744525897,2,2
511.5308212171965,702.5659334833399,2,2
512.0218063046779,702.5129905411991,2,2
512.5126196843595,702.459234231081,2,2
513.0032619665758,702.4046541043549,2,2
513.4937360326389,702.3492440262995,2,2
513.9840465375277,702.2930012170722,2,2
514.4741984667617,702.2359234927483,2,2
514.9641968014314,702.1780086246008,2,2
515.4540465187388,702.119254338766,2,2
515.943752700778,702.0596587593386,2,2
516.4333209431801,701.999222078749,2,2
516.9227573318874,701.9379464570209,2,2
517.412068051646,701.8758344132358,2,2
517.9012592864659,701.8128884146967,2,2
518.3903372204086,701.7491108772576,2,2
518.8793080502854,701.6845047871329,2,2
519.3681780356782,701.6190762516784,2,2
519.8569535109326,701.5528350436223,2,2
520.3456408307712,701.4857916966042,2,2
520.8342463556672,701.4179567051629,2,2
521.3227764525403,701.3493405260252,2,2
521.811237426301,701.2799537152106,2,2
522.2996352033401,701.2098075552094,2,2
522.7879751630607,701.1389143948629,2,2
523.2762625691414,701.0672868092772,2,2
523.7645026956014,700.9949373542161,2,2
524.2527008272021,700.9218785671943,2,2
524.7408620823752,700.8481228705649,2,2
525.2289904651905,700.7736820517587,2,2
525.7170880025634,700.6985667969533,2,2
526.2051562665775,700.6227875391605,2,2
526.6931968392133,700.546354715373,2,2
527.181211312347,700.4692787666821,2,2
527.669201144926,700.3915701094523,2,2
528.157166722221,700.313238947169,2,2
528.6451060970442,700.234295025142,2,2
529.1330167673484,700.1547479983357,2,2
529.6208962381988,700.0746075450637,2,2
530.1087420219733,699.9938833662777,2,2
530.5965516229019,699.9125851851347,2,2
531.0843223970525,699.8307227493046,2,2
531.5720512965369,699.7483058365896,2,2
532.0597351801559,699.6653442502532,2,2
532.547370914562,699.5818478163475,2,2
533.0349553745615,699.497826382825,2,2
533.5224854706925,699.4132898157521,2,2
534.0099585688014,699.3282479534888,2,2
534.497373493914,699.2427104951656,2,2
534.9847294415331,699.1566871120552,2,2
535.4720256157469,699.0701874851175,2,2
535.9592612292618,698.9832213045596,2,2
536.4464355047048,698.8957982639872,2,2
536.933547701975,698.8079265771082,2,2
537.420597421891,698.7196100175229,2,2
537.9075853345405,698.6308581561111,2,2
538.3945116012347,698.5416768453164,2,2
538.8813763912572,698.4520719392203,2,2
539.3681798818418,698.3620492934486,2,2
539.8549228400609,698.2716141229362,2,2
540.3416083634745,698.1807690759395,2,2
540.8282402298939,698.0895160457662,2,2
541.3148222562156,697.9978568770318,2,2
541.8013582666148,697.9057934010826,2,2
542.287852092771,697.8133274361154,2,2
542.7743074220507,697.720460146973,2,2
543.2607273325548,697.6271900855788,2,2
543.7471146924217,697.533514870791,2,2
544.2334723591505,697.4394320268318,2,2
544.7198031987606,697.3449390631314,2,2
545.2061100859415,697.2500334741163,2,2
545.6923947224284,697.1547097638622,2,2
546.1786539300776,697.0589501162548,2,2
546.6648824807039,696.9627315255341,2,2
547.151074912485,696.8660303707741,2,2
547.6372257674318,696.7688230138838,2,2
548.1233295914118,696.6710857997283,2,2
548.6093804209671,696.5727945196512,2,2
549.0953701318145,696.4739226863835,2,2
549.5812895450192,696.3744426978255,2,2
550.0671293403004,696.2743267945028,2,2
550.5528802007964,696.1735472120554,2,2
551.0385328135806,696.0720761827063,2,2
551.5240784033039,695.9698886428051,2,2
552.0095104931745,695.8669711702405,2,2
552.4948238909581,695.7633168372377,2,2
552.9800136063031,695.6589197140129,2,2
553.4650746564212,695.5537738814598,2,2
553.9500020663351,695.4478734313909,2,2
554.4347912539451,695.3412137881506,2,2
554.9194393349551,695.2337961884779,2,2
555.4039444929452,695.1256255173253,2,2
555.8883050947034,695.0167072695109,2,2
556.3725195154695,694.9070469492809,2,2
556.8565861389725,694.7966500700821,2,2
557.3405043356192,694.6855258961536,2,2
557.8242778724841,694.5737004870036,2,2
558.3079135961157,694.4612116579816,2,2
558.7914189015595,694.3480992980541,2,2
559.2748011931901,694.2344033070067,2,2
559.758067884534,694.1201635945513,2,2
560.2412267716818,694.0054203817339,2,2
560.7242873742526,693.8902152849766,2,2
561.2072605512305,693.7745910008497,2,2
561.690157415291,693.6585904267342,2,2
562.1729890871009,693.5422564624064,2,2
562.6557666955102,693.4256320109023,2,2
563.1385008054087,693.3087572436426,2,2
563.6211992963035,693.1916594599223,2,2
564.1038677431616,693.0743549066289,2,2
564.5865112833716,692.9568577017278,2,2
565.0691350620527,692.8391819625849,2,2
565.5517442321948,692.7213418064514,2,2
566.0343433301961,692.6033494370856,2,2
566.5169338783248,692.4852077987546,2,2
566.9995145491387,692.3669110808178,2,2
567.482083451848,692.248451723819,2,2
567.9646387016738,692.129822164136,2,2
568.4471784198272,692.0110148339708,2,2
568.9297004911227,691.8920215587568,2,2
569.4122015982111,691.7728311562512,2,2
569.894677178095,691.6534293291512,2,2
570.3771224162847,691.5338011372301,2,2
570.8595325035794,691.4139316358705,2,2
571.341902636149,691.2938058763459,2,2
571.8242278939088,691.1734090406574,2,2
572.3065027361812,691.0527270002376,2,2
572.788720920991,690.9317464084745,2,2
573.2708760638819,690.8104540853169,2,2
573.7529617869895,690.6888368537291,2,2
574.2349717193977,690.5668815404081,2,2
574.7168996784133,690.4445749134115,2,2
575.1987404516132,690.3219034085064,2,2
575.6804900152797,690.1988530488761,2,2
576.1621446055259,690.0754097662443,2,2
576.6437004642189,689.9515594892291,2,2
577.1251538389376,689.8272881432665,2,2
577.6065011823976,689.7025816680161,2,2
578.0877400550667,689.5774260943438,2,2
578.5688694917134,689.4518075705062,2,2
579.0498888522635,689.3257122570219,2,2
579.5307974996015,689.1991262972713,2,2
580.0115947994717,689.0720358165171,2,2
580.4922801459918,688.9444271253302,2,2
580.9728530836866,688.8162876932975,2,2
581.4533133738289,688.6876066769161,2,2
581.9336608284184,688.5583735931714,2,2
582.4138952625283,688.4285779387669,2,2
582.894016494244,688.2982091894119,2,2
583.3740242520175,688.1672568787212,2,2
583.8539177075629,688.035711000195,2,2
584.3336951602842,687.9035622833405,2,2
584.8133547152539,687.7708016137559,2,2
585.2928944810751,687.6374198630514,2,2
585.7723125697948,687.503407888553,2,2
586.2516069658801,687.3687564238244,2,2
586.7307748259274,687.2334554951753,2,2
587.209811914668,687.0974939552613,2,2
587.6887136811499,686.9608603831415,2,2
588.1674755777065,686.8235433506528,2,2
588.6460930599661,686.6855314224448,2,2
589.1245613364651,686.5468124394214,2,2
589.6028739508085,686.4073694608675,2,2
590.0810214716266,686.267177015871,2,2
590.5589937812273,686.1262076533785,2,2
591.0367807622526,685.9844339074879,2,2
591.5143722977791,685.8418282977328,2,2
591.9917585630014,685.6983643233094,2,2
592.4689317665675,685.5540223985547,2,2
592.9458879411247,685.4087959562886,2,2
593.4226240108426,685.2626814515402,2,2
593.899136903834,685.1156753361331,2,2
594.3754235521335,684.9677740586395,2,2
594.8514813805689,684.8189755054492,2,2
595.3273113725368,684.6692880378775,2,2
595.8029214938476,684.518740584174,2,2
596.2783213499498,684.3673668905575,2,2
596.753520557001,684.2152007195887,2,2
597.2285287419046,684.0622758503587,2,2
597.7033557029139,683.9086263779612,2,2
598.1780124598572,683.7542886717815,2,2
598.6525125014587,683.5993036994101,2,2
599.1268699057379,683.4437135229318,2,2
599.6010987640791,683.2875602252411,2,2
600.0752131814601,683.1308859107792,2,2
600.5492272086564,682.9737323419015,2,2
601.0231543829502,682.8161384781906,2,2
601.4970071584199,682.6581374241107,2,2
601.9707977444997,682.4997609195736,2,2
602.4445383639468,682.3410407207016,2,2
602.9182412532344,682.1820086009018,2,2
603.3919182310033,682.0226951174036,2,2
603.8655777198848,681.8631210994241,2,2
604.3392209750689,681.7032868693524,2,2
604.8128475693642,681.5431879198954,2,2
605.2864570802919,681.3828197359271,2,2
605.7600490900577,681.222177794375,2,2
606.2336229557648,681.061256925517,2,2
606.7071762177034,680.9000468888635,2,2
607.1807025879948,680.7385267828848,2,2
607.6541948782741,680.5766731822937,2,2
608.1276458985117,680.4144626362645,2,2
608.6010484568503,680.2518716679479,2,2
609.0743953144216,680.0888766255667,2,2
609.5476788773285,679.9254526667091,2,2
610.0208908180516,679.7615725097693,2,2
610.4940226340625,679.5972082751534,2,2
610.967065818408,679.4323320477736,2,2
611.440011859411,679.2669158761203,2,2
611.9128521778714,679.100931659769,2,2
612.3855777123508,678.9343504081069,2,2
612.8581784376452,678.7671413804877,2,2
613.3306440980717,678.5992733946449,2,2
613.8029644297287,678.4307152232903,2,2
614.2751291601156,678.2614355930064,2,2
614.747127969584,678.0914032733208,2,2
615.218950249434,677.9205876448376,2,2
615.6905848461458,677.7489593066358,2,2
616.1620204727105,677.5764891058797,2,2
616.6332458319038,677.4031478467268,2,2
617.1042496160395,677.2289062897123,2,2
617.575020507526,677.0537356326628,2,2
618.0455471836239,676.8776103760352,2,2
618.5158183239448,676.7005109994531,2,2
618.9858226051036,676.5224193398465,2,2
619.4555486992547,676.343317226765,2,2
619.9249852745154,676.1631864830406,2,2
620.3941210863002,675.9820095625226,2,2
620.8629454825693,675.7997730869649,2,2
621.3314487976501,675.616470590998,2,2
621.7996215923235,675.4320971845549,2,2
622.2674544344964,675.2466480092971,2,2
622.7349379000265,675.0601182390178,2,2
623.202062538403,674.8725032498896,2,2
623.6688186927597,674.6837994982158,2,2
624.1351963938916,674.4940050547943,2,2
624.6011856163643,674.3031183838324,2,2
625.0667763512679,674.1111379984877,2,2
625.5319586073869,673.9180624610146,2,2
625.9967228053407,673.7238914302733,2,2
626.4610616674177,673.5286306956536,2,2
626.9249710296035,673.3322943383603,2,2
627.3884474165644,673.1348982649934,2,2
627.851487379697,672.936458439951,2,2
628.3140874975786,672.7369908832645,2,2
628.7762447439063,672.5365122395368,2,2
629.2379581439649,672.3350423496681,2,2
629.6992292109703,672.1326049249776,2,2
630.1600599964872,671.9292245144563,2,2
630.6204525760518,671.724925702674,2,2
631.0804090489075,671.51973310688,2,2
631.53993186549,671.313671553411,2,2
631.999025223256,671.1067668382696,2,2
632.4576952261648,670.8990458057954,2,2
632.9159483742992,670.6905355176318,2,2
633.3737911799017,670.4812630402811,2,2
633.8312301668609,670.2712554430731,2,2
634.2882721326002,670.0605398377324,2,2
634.7449252145027,669.849143545207,2,2
635.2011988770319,669.6370940862398,2,2
635.6571028463986,669.4244190089487,2,2
636.1126468498194,669.2111458459916,2,2
636.5678406151292,668.9973021135542,2,2
637.0226939781558,668.7829152761426,2,2
637.4772173047107,668.5680126121448,2,2
637.9314214415513,668.3526212258822,2,2
638.3853173242603,668.1367681704926,2,2
638.838915884573,667.9204804762776,2,2
639.2922280500879,667.7037851500661,2,2
639.7452649570041,667.4867091354506,2,2
640.1980387593038,667.2692791629192,2,2
640.6505624679669,667.0515217756786,2,2
641.1028492441292,666.8334634583615,2,2
641.5549122383825,666.6151306666623,2,2
642.0067645908995,666.3965498276561,2,2
642.458419489062,666.1777471338137,2,2
642.9098903810635,665.9587477766418,2,2
643.3611909195605,665.7395761455213,2,2
643.8123347846666,665.5202564632183,2,2
644.2633356452501,665.3008129269149,2,2
644.7142071593812,665.0812697090682,2,2
645.1649625085934,664.8616497641314,2,2
645.6156126956604,664.6419704682517,2,2
646.0661670697541,664.4222449648838,2,2
646.5166346822203,664.2024856374434,2,2
646.9670245789356,663.9827048577231,2,2
647.4173458007629,663.7629149865713,2,2
647.8676067652495,663.5431270933306,2,2
648.317813035286,663.3233463351769,2,2
648.7679680859858,663.1035735447452,2,2
649.2180750286273,662.883808799525,2,2
649.6681369748044,662.6640521756183,2,2
650.1181570365701,662.4443037477575,2,2
650.568138046459,662.2245631179119,2,2
651.0180815562227,662.0048277299636,2,2
651.467988206223,661.785093490965,2,2
651.9178584816971,661.5653560435792,2,2
652.3676928700374,661.3456110305756,2,2
652.8174918607904,661.1258540946374,2,2
653.2672559373029,660.9060808142773,2,2
653.7169855470596,660.6862864766615,2,2
654.1666811131598,660.4664661652548,2,2
654.616343056332,660.2466149280757,2,2
655.0659717994552,660.0267278120835,2,2
655.5155677675561,659.8067998629368,2,2
655.9651314160661,659.5868261502212,2,2
656.4146633307455,659.3668018572457,2,2
656.8641641875632,659.1467222445915,2,2
657.3136346795242,658.9265825838854,2,2
657.7630755017929,658.7063781441342,2,2
658.2124873517075,658.4861041914772,2,2
658.6618707774675,658.2657559239564,2,2
659.1112256451472,658.0453282425002,2,2
659.5605513596857,657.8248158458705,2,2
660.0098472505931,657.6042133962236,2,2
660.459112649586,657.3835155522933,2,2
660.9083468905428,657.1627169692099,2,2
661.3575489731257,656.9418119443627,2,2
661.8067163824011,656.7207931752146,2,2
662.2558455942471,656.4996522915278,2,2
662.7049329183916,656.2783807426964,2,2
663.1539746661285,656.0569699742429,2,2
663.6029671502633,655.8354114277361,2,2
664.0519067672866,655.6136968592638,2,2
664.5007902847503,655.3918194527826,2,2
664.9496147136639,655.1697733257661,2,2
665.3983771064302,654.9475527464697,2,2
665.8470745172103,654.7251519804524,2,2
666.295704001905,654.5025652905834,2,2
666.7442629130544,654.2797875656183,2,2
667.1927499252665,654.0568165058013,2,2
667.6411645596495,653.8336516093295,2,2
668.0895064759619,653.6102926637318,2,2
668.5377753363471,653.3867394554804,2,2
668.9859708053148,653.1629917699964,2,2
669.4340925616393,652.9390494455116,2,2
669.8821403395419,652.7149125592806,2,2
670.3301139086875,652.4905813371834,2,2
670.778013046363,652.2660560280308,2,2
671.2258375322241,652.0413368799013,2,2
671.6735871482772,651.8164241401439,2,2
672.1212616444302,651.591318057334,2,2
672.568860620299,651.3660188880879,2,2
673.0163835857068,651.1405268938641,2,2
673.4638300385741,650.9148423366264,2,2
673.9111994791817,650.68896547804,2,2
674.3584914101564,650.4628965794739,2,2
674.8057052704866,650.236635937318,2,2
675.2528402107805,650.0101840035843,2,2
675.6998952145498,649.7835413216106,2,2
676.1468692423042,649.556708449136,2,2
676.593761257149,649.3296859446044,2,2
677.040570224789,649.102474367158,2,2
677.4872951346781,648.8750742666583,2,2
677.9339350714822,648.6474861498988,2,2
678.380489174416,648.4197104995797,2,2
678.8269565927945,648.191747795196,2,2
679.2733364784151,647.9635985166201,2,2
679.7196279855531,647.7352631440976,2,2
680.1658303460661,647.5067421128508,2,2
680.6119431210951,647.2780356605995,2,2
681.0579660502661,647.0491439179542,2,2
681.50389890011,646.8200669997847,2,2
681.9497414391084,646.5908050202809,2,2
682.3954934376729,646.361358092959,2,2
682.8411546681017,646.1317263325511,2,2
683.2867249044723,645.9019098612825,2,2
683.7322039226801,645.6719088049477,2,2
684.1775915004725,645.4417232892721,2,2
684.6228874174374,645.2113534393429,2,2
685.0680914549848,644.9807993796154,2,2
685.5132034562052,644.7500613114015,2,2
685.9582235233134,644.5191397683885,2,2
686.4031518877713,644.2880354485612,2,2
686.8479887993113,644.056749070612,2,2
687.2927345093096,643.8252813524548,2,2
687.737389270766,643.593633011231,2,2
688.1819532093974,643.3618048978656,2,2
688.6264259021921,643.1297984378256,2,2
689.0708066674774,642.8976153299002,2,2
689.515094793719,642.665257307775,2,2
689.9592895718939,642.4327261062178,2,2
690.4033902954924,642.2000234610367,2,2
690.847396042087,641.9671512119235,2,2
691.2913049647436,641.7341116370173,2,2
691.7351148002153,641.5009072151746,2,2
692.1788232400853,641.2675404515351,2,2
692.6224279802294,641.0340138541569,2,2
693.0659267209397,640.8003299338661,2,2
693.5093193571838,640.5664900572724,2,2
693.9526150274569,640.3324907471626,2,2
694.3958268633667,640.0983264150582,2,2
694.838968431001,639.8639912205766,2,2
695.2820532917832,639.6294793015398,2,2
695.7250950064276,639.3947847722593,2,2
696.1681097227331,639.1599003373535,2,2
696.6111244522099,638.9248128477075,2,2
697.0541707370124,638.6895066753783,2,2
697.4972806415595,638.453965857381,2,2
697.940486309712,638.2181743335296,2,2
698.3838199876693,637.9821159348971,2,2
698.8273120604105,637.7457754757963,2,2
699.2709847297042,637.5091422741237,2,2
699.7148570492727,637.2722073686308,2,2
700.1589478755067,637.0349618834911,2,2
700.6032761746382,636.7973968583399,2,2
701.047861030651,636.559503244426,2,2
701.4927177906447,636.321273746782,2,2
701.9378458224056,636.0827086893052,2,2
702.3832388399766,635.84381110639,2,2
702.828890124956,635.6045842530917,2,2
703.2747929121737,635.3650314210159,2,2
703.7209403905911,635.1251559379308,2,2
704.1673249531672,634.8849633435187,2,2
704.6139366898167,634.6444670601267,2,2
705.0607651543982,634.4036826470233,2,2
705.5077962074153,634.1626305989823,2,2
705.9550179447821,633.9213284281899,2,2
706.4024184727003,633.6797938374042,2,2
706.8499873259908,633.4380465008721,2,2
707.2977184547542,633.1961118252109,2,2
707.7456068414159,632.9540166595772,2,2
708.1936474359101,632.7117879387479,2,2
708.6418351572709,632.469452674399,2,2
709.090162962811,632.2270348583104,2,2
709.5386056780968,631.9845296127156,2,2
709.9870984451007,631.7418687458303,2,2
710.4355672056915,631.4989694548893,2,2
710.8839378339142,631.2557489027766,2,2
711.3321361724564,631.01212425883,2,2
711.7800849416172,630.7680072681248,2,2
712.2276855672173,630.5232724369778,2,2
712.674804965572,630.2777338911992,2,2
713.121302652748,630.0311927810028,2,2
713.567038357814,629.7834505791933,2,2
714.0118720857151,629.534309170193,2,2
714.4556706062838,629.283576953298,2,2
714.8983376704764,629.0310970840469,2,2
715.3398221217426,628.7767549367844,2,2
715.7800818091882,628.5204442183087,2,2
716.2190743359988,628.2620582715003,2,2
716.6567570357333,628.0014900155516,2,2
717.0930958444458,627.7386454913769,2,2
717.5281019829815,627.4734999344142,2,2
717.9618296887822,627.2060942692865,2,2
718.3943410307592,626.9364812635629,2,2
718.8256978097018,626.664713110301,2,2
719.2559616021807,626.3908414651676,2,2
719.6851942208175,626.1149245089955,2,2
720.1134594230862,625.8370536471966,2,2
720.5408225617253,625.55734493678,2,2
720.9673494485022,625.2759188629792,2,2
721.3931061108163,624.9928963149906,2,2
721.8181587854721,624.708398575082,2,2
722.2425693605146,624.4225480582476,2,2
722.6663795414496,624.1354710484744,2,2
723.0896203298622,623.8472962839955,2,2
723.5123215801126,623.558153349146,2,2
723.9345133731671,623.2681723331696,2,2
724.3562259904579,622.9774837178765,2,2
724.7774900681177,622.686220120518,2,2
725.198337172931,622.3945222446459,2,2
725.6187992988355,622.1025337672237,2,2
726.0389085718103,621.8103984679499,2,2
726.458691096227,621.5182628481544,2,2
726.8781864716584,621.2262725190416,2,2
727.297425738419,620.9345539547409,2,2
727.7164353041316,620.6431844488293,2,2
728.1352404510359,620.3522292926978,2,2
728.553866367693,620.0617534244576,2,2
728.9723381411279,619.7718214097385,2,2
729.3906775624424,619.4824917066034,2,2
729.8088746828457,619.1937656517514,2,2
730.2268469107322,618.9055141633978,2,2
730.6444952055056,618.6175786057383,2,2
731.0617210104946,618.3298011719169,2,2
731.4784262378267,618.0420248599717,2,2
731.8945121176689,617.7540924321661,2,2
732.3098719265787,617.4658398966991,2,2
732.7243838648391,617.1770901160011,2,2
733.137923164488,616.8876636383768,2,2
733.5503656222802,616.5973818538337,2,2
733.9615875899889,616.3060669803612,2,2
734.3714713406707,616.0135500335373,2,2
734.7799344558989,615.719714482895,2,2
735.1869512755001,615.4245281074143,2,2
735.5925087515027,615.1279774450906,2,2
735.9965938241946,614.8300490420082,2,2
736.3991934206479,614.5307294510601,2,2
736.8002980948801,614.2300098267323,2,2
737.1999205911239,613.9279093507048,2,2
737.598107270454,613.6244896549533,2,2
737.9949117203041,613.3198215146977,2,2
738.3903872483697,613.0139753768655,2,2
738.7845868890079,612.7070213687193,2,2
739.1775629651711,612.3990293328194,2,2
739.5693649011508,612.0900689896737,2,2
739.9600379080152,611.78021005968,2,2
740.3496261707664,611.4695221003113,2,2
740.7381737459231,611.1580744423422,2,2
741.125724556148,610.8459361817161,2,2
741.5123217333391,610.5331749508266,2,2
741.8980042781687,610.2198506587226,2,2
742.2828046394733,609.9060109747326,2,2
742.6667536890387,609.5917006578744,2,2
743.0498821803087,609.2769642944552,2,2
743.4322207463513,608.9618462953376,2,2
743.8137999817384,608.6463894817365,2,2
744.1946508966079,608.3306271964175,2,2
744.5748053141249,608.0145756118795,2,2
744.9542950565249,607.6982468245618,2,2
745.333151714524,607.3816528544359,2,2
745.711406658892,607.064805649618,2,2
746.0890917885368,606.7477175916218,2,2
746.4662445928598,606.4304049333538,2,2
746.8429154512735,606.112892760289,2,2
747.2191576678773,605.7952082159957,2,2
747.5950243114264,605.4773783505373,2,2
747.970568241281,605.1594301339669,2,2
748.3458424066229,604.8413908181092,2,2
748.7209030057136,604.5232919411771,2,2
749.0958164827628,604.2051782197888,2,2
749.4706517600122,603.8870976350846,2,2
749.845477667081,603.5690981408255,2,2
750.2203629717724,603.251227685236,2,2
750.5953778802225,602.933535906519,2,2
750.9705957451405,602.6160735429971,2,2
751.3460953312755,602.2988911417361,2,2
751.7219589309591,601.9820419687481,2,2
752.098268981897,601.6655794252617,2,2
752.4751081001273,601.3495570741293,2,2
752.8525591300313,601.0340286728156,2,2
753.2307101318355,600.7190550483043,2,2
753.6096693490913,600.4047247900614,2,2
753.9895523031576,600.091136333627,2,2
754.3704756687167,599.778389434958,2,2
754.7525567453911,599.466584399937,2,2
755.1359135326032,599.155822149171,2,2
755.5206511811745,598.8461905010232,2,2
755.9068190483356,598.5377207144418,2,2
756.2944412719662,598.230418423516,2,2
756.68353901355,597.924286133105,2,2
757.074133790315,597.6193265819893,2,2
757.4662474858922,597.3155427452642,2,2
757.8598897345968,597.0129226118233,2,2
758.2550162167549,596.7113889148941,2,2
758.6515530152685,596.410828513645,2,2
759.0494214448282,596.1111223365378,2,2
759.4485423931962,595.8121506096595,2,2
759.8488362995878,595.5137928249503,2,2
760.2502301673978,595.2159377491577,2,2
760.6526814200118,594.9185175081047,2,2
761.0561652518073,594.62148955323,2,2
761.460659442309,594.3248149984408,2,2
761.8661416093539,594.0284546985876,2,2
762.2725892059025,593.7323692453804,2,2
762.6799933285379,593.436543187659,2,2
763.0884059733248,593.1410679673995,2,2
763.4979137576752,592.8460959834294,2,2
763.90860866619,592.5517893314402,2,2
764.3205830929511,592.2583111148783,2,2
764.733929808026,591.9658253881809,2,2
765.1487382742196,591.6745009587778,2,2
765.5650823184774,591.3845242984606,2,2
765.9830279096004,591.0960906935451,2,2
766.4026398133581,590.8093968718949,2,2
766.8239824504262,590.5246398404411,2,2
767.2471198365596,590.2420167072767,2,2
767.672107426001,589.9617053174288,2,2
768.0989660549715,589.6838021825129,2,2
768.5277034175213,589.4083730837726,2,2
768.9583261124773,589.1354815313451,2,2
769.3908406199081,588.8651910749634,2,2
769.8252647312819,588.5975815630663,2,2
770.2616136783028,588.3327096160159,2,2
770.6998386827262,588.0704634602582,2,2
771.1399118282786,587.8107419195743,2,2
771.5818057108004,587.5534443545,2,2
772.0254934148995,587.2984705782408,2,2
772.4709487229254,587.0457211567776,2,2
772.9181484521821,586.7951012495095,2,2
773.3670760799985,586.546526585236,2,2
773.8177168675893,586.2999153624959,2,2
774.2700564131319,586.0551858084204,2,2
774.7240806424334,585.8122561243629,2,2
775.1797745985348,585.5710457347797,2,2
775.6371151747985,585.3314829209207,2,2
776.0960659521062,585.0935098757592,2,2
776.5565873154075,584.8570713619345,2,2
777.0186392505312,584.6221116720691,2,2
777.482181344221,584.3885746302569,2,2
777.9471684331263,584.1564035629509,2,2
778.4135311421865,583.9255410521554,2,2
778.881175684726,583.6959286888276,2,2
779.3500027840489,583.4675071157053,2,2
779.819912018618,583.2402161089934,2,2
780.2908019253048,583.0139946382513,2,2
780.7625686563729,582.7887798527524,2,2
